t,cam1_x,cam1_y,cam1_src,cam2_x,cam2_y,cam2_src
23700,,,none,,,none
23701,,,none,,,none
23702,,,none,,,none
23703,,,none,,,none
23704,,,none,,,none
23705,,,none,,,none
23706,,,none,,,none
23707,,,none,,,none
23708,,,none,,,none
23709,,,none,,,none
23710,,,none,,,none
23711,,,none,,,none
23712,,,none,,,none
23713,,,none,,,none
23714,,,none,,,none
23715,,,none,,,none
23716,986.0,592.0,detected,,,none
23717,979.0,604.0,detected,,,none
23718,971.0,626.0,detected,,,none
23719,964.0,649.0,detected,,,none
23720,956.0,675.0,detected,,,none
23721,952.0,679.0,detected,,,none
23722,941.0,698.0,detected,,,none
23723,938.0,682.0,detected,,,none
23724,934.0,675.0,detected,,,none
23725,926.0,668.0,detected,,,none
23726,919.0,664.0,detected,,,none
23727,919.0,664.0,detected,,,none
23728,911.0,664.0,detected,,,none
23729,904.0,671.0,detected,,,none
23730,900.0,679.0,detected,,,none
23731,896.0,690.0,detected,,,none
23732,889.0,701.0,detected,,,none
23733,881.0,720.0,detected,,,none
23734,878.0,739.0,detected,,,none
23735,874.0,739.0,detected,,,none
23736,866.0,731.0,detected,,,none
23737,859.0,728.0,detected,,,none
23738,851.0,724.0,detected,,,none
23739,851.0,724.0,detected,,,none
23740,844.0,728.0,detected,,,none
23741,836.0,735.0,detected,,,none
23742,829.0,750.0,detected,,,none
23743,821.0,761.0,detected,,,none
23744,818.0,776.0,detected,,,none
23745,810.0,772.0,detected,,,none
23746,802.0,769.0,detected,,,none
23747,799.0,769.0,detected,,,none
23748,791.0,772.0,detected,,,none
23749,784.0,776.0,detected,,,none
23750,780.0,784.0,detected,,,none
23751,772.0,799.0,detected,,,none
23752,765.0,802.0,detected,,,none
23753,761.0,799.0,detected,,,none
23754,754.0,799.0,detected,,,none
23755,745.3,806.3,inpaint,,,none
23756,736.7,813.7,inpaint,,,none
23757,728.0,821.0,detected,,,none
23758,724.0,821.0,detected,,,none
23759,716.0,825.0,detected,,,none
23760,709.0,832.0,detected,,,none
23761,701.0,836.0,detected,,,none
23762,698.0,836.0,detected,1275.0,990.0,detected
23763,686.0,840.0,detected,1279.0,986.0,detected
23764,679.0,844.0,detected,1282.0,979.0,detected
23765,671.0,848.0,detected,1290.0,975.0,detected
23766,664.0,851.0,detected,1294.0,971.0,detected
23767,656.0,855.0,detected,1301.0,964.0,detected
23768,649.0,859.0,detected,1309.0,956.0,detected
23769,645.0,859.0,detected,1309.0,956.0,detected
23770,634.0,866.0,detected,1316.0,952.0,detected
23771,626.0,866.0,detected,1320.0,949.0,detected
23772,626.0,866.0,detected,1324.0,941.0,detected
23773,615.0,874.0,detected,1331.0,934.0,detected
23774,608.0,878.0,detected,1331.0,934.0,detected
23775,600.0,878.0,detected,1339.0,926.0,detected
23776,592.0,881.0,detected,1342.0,926.0,detected
23777,585.0,885.0,detected,1346.0,922.0,detected
23778,578.0,889.0,detected,1350.0,919.0,detected
23779,574.0,889.0,detected,1354.0,915.0,detected
23780,566.0,892.0,detected,1358.0,911.0,detected
23781,559.0,896.0,detected,1361.0,908.0,detected
23782,555.0,896.0,detected,1369.0,904.0,detected
23783,544.0,904.0,detected,1369.0,904.0,detected
23784,536.0,904.0,detected,1376.0,896.0,detected
23785,529.0,908.0,detected,1376.0,896.0,detected
23786,525.0,911.0,detected,1384.0,889.0,detected
23787,521.0,911.0,detected,1384.0,889.0,detected
23788,514.0,915.0,detected,1391.0,885.0,detected
23789,506.0,919.0,detected,1395.0,881.0,detected
23790,502.0,919.0,detected,1399.0,878.0,detected
23791,495.0,922.0,detected,1399.0,874.0,detected
23792,488.0,926.0,detected,1406.0,874.0,detected
23793,484.0,926.0,detected,1406.0,874.0,detected
23794,476.0,926.0,detected,1406.0,874.0,detected
23795,472.0,926.0,detected,1406.0,874.0,detected
23796,472.0,926.0,detected,1414.0,874.0,detected
23797,465.0,926.0,detected,1414.0,874.0,detected
23798,465.0,926.0,detected,1418.0,874.0,detected
23799,465.0,926.0,detected,1418.0,874.0,detected
23800,465.0,926.0,detected,1418.0,878.0,detected
23801,465.0,926.0,detected,1418.0,878.0,detected
23802,465.0,930.0,detected,,,none
23803,461.0,926.0,detected,,,none
23804,461.0,926.0,detected,,,none
23805,461.0,926.0,detected,,,none
23806,461.0,926.0,detected,,,none
23807,461.0,926.0,detected,938.0,728.0,detected
23808,941.0,465.0,detected,900.0,671.0,detected
23809,968.0,469.0,detected,859.0,622.0,detected
23810,998.0,480.0,detected,825.0,581.0,detected
23811,1031.0,491.0,detected,795.0,555.0,detected
23812,1065.0,510.0,detected,772.0,532.0,detected
23813,1102.0,536.0,detected,750.0,521.0,detected
23814,1144.0,570.0,detected,728.0,510.0,detected
23815,1189.0,608.0,detected,709.0,506.0,detected
23816,,,none,694.0,506.0,detected
23817,,,none,682.0,510.0,detected
23818,,,none,671.0,514.0,detected
23819,,,none,656.0,525.0,detected
23820,,,none,649.0,536.0,detected
23821,,,none,638.0,551.0,detected
23822,,,none,634.0,562.0,detected
23823,,,none,626.0,581.0,detected
23824,,,none,619.0,600.0,detected
23825,,,none,615.0,592.0,detected
23826,,,none,608.0,559.0,detected
23827,,,none,604.0,536.0,detected
23828,,,none,596.0,514.0,detected
23829,,,none,592.0,491.0,detected
23830,,,none,589.0,476.0,detected
23831,,,none,585.0,461.0,detected
23832,,,none,585.0,454.0,detected
23833,,,none,596.0,461.0,detected
23834,,,none,,,none
23835,,,none,,,none
23836,,,none,,,none
23837,,,none,,,none
23838,,,none,,,none
23839,,,none,,,none
23840,,,none,,,none
23841,,,none,,,none
23842,,,none,,,none
23843,889.0,769.0,detected,,,none
23844,829.0,742.0,detected,,,none
23845,776.0,712.0,detected,,,none
23846,739.0,698.0,detected,,,none
23847,701.0,671.0,detected,,,none
23848,671.0,652.0,detected,,,none
23849,641.0,630.0,detected,,,none
23850,615.0,615.0,detected,,,none
23851,589.0,604.0,detected,,,none
23852,566.0,592.0,detected,,,none
23853,544.0,585.0,detected,,,none
23854,529.0,581.0,detected,,,none
23855,510.0,581.0,detected,,,none
23856,491.0,585.0,detected,,,none
23857,480.0,589.0,detected,,,none
23858,469.0,589.0,detected,,,none
23859,461.0,566.0,detected,,,none
23860,469.0,559.0,detected,,,none
23861,484.0,551.0,detected,,,none
23862,502.0,544.0,detected,,,none
23863,521.0,544.0,detected,,,none
23864,536.0,544.0,detected,,,none
23865,551.0,544.0,detected,,,none
23866,566.0,548.0,detected,,,none
23867,581.0,555.0,detected,,,none
23868,589.0,544.0,detected,,,none
23869,596.0,536.0,detected,,,none
23870,600.0,529.0,detected,,,none
23871,604.0,529.0,detected,,,none
23872,608.0,529.0,detected,,,none
23873,615.0,529.0,detected,,,none
23874,619.0,529.0,detected,,,none
23875,622.0,532.0,detected,,,none
23876,638.0,536.0,detected,,,none
23877,641.0,548.0,detected,,,none
23878,649.0,548.0,detected,,,none
23879,649.0,548.0,detected,,,none
23880,664.0,544.0,detected,,,none
23881,668.0,548.0,detected,,,none
23882,675.0,544.0,detected,,,none
23883,679.0,548.0,detected,,,none
23884,686.0,555.0,detected,,,none
23885,694.0,559.0,detected,,,none
23886,698.0,559.0,detected,,,none
23887,701.0,559.0,detected,,,none
23888,709.0,559.0,detected,,,none
23889,716.0,559.0,detected,,,none
23890,720.0,562.0,detected,,,none
23891,728.0,562.0,detected,,,none
23892,731.0,562.0,detected,,,none
23893,739.0,566.0,detected,,,none
23894,742.0,566.0,detected,,,none
23895,746.0,566.0,detected,,,none
23896,754.0,570.0,detected,,,none
23897,758.0,570.0,detected,,,none
23898,761.0,570.0,detected,,,none
23899,769.0,574.0,detected,,,none
23900,772.0,574.0,detected,,,none
23901,780.0,574.0,detected,,,none
23902,788.0,578.0,detected,,,none
23903,791.0,578.0,detected,,,none
23904,799.0,578.0,detected,,,none
23905,806.0,578.0,detected,,,none
23906,806.0,578.0,detected,,,none
23907,814.0,581.0,detected,,,none
23908,818.0,581.0,detected,,,none
23909,821.0,581.0,detected,,,none
23910,825.0,581.0,detected,,,none
23911,832.0,581.0,detected,,,none
23912,836.0,585.0,detected,,,none
23913,844.0,585.0,detected,,,none
23914,844.0,585.0,detected,,,none
23915,851.0,585.0,detected,,,none
23916,855.0,585.0,detected,,,none
23917,859.0,589.0,detected,,,none
23918,866.0,589.0,detected,,,none
23919,866.0,589.0,detected,,,none
23920,874.0,589.0,detected,,,none
23921,874.0,589.0,detected,,,none
23922,881.0,592.0,detected,,,none
23923,881.0,589.0,detected,,,none
23924,889.0,592.0,detected,,,none
23925,889.0,592.0,detected,,,none
23926,896.0,592.0,detected,,,none
23927,900.0,592.0,detected,,,none
23928,904.0,596.0,detected,,,none
23929,908.0,596.0,detected,,,none
23930,911.0,596.0,detected,,,none
23931,911.0,596.0,detected,,,none
23932,911.0,596.0,detected,,,none
23933,919.0,596.0,detected,,,none
23934,919.0,596.0,detected,,,none
23935,926.0,596.0,detected,,,none
23936,926.0,596.0,detected,,,none
23937,934.0,600.0,detected,,,none
23938,934.0,600.0,detected,,,none
23939,934.0,600.0,detected,,,none
23940,938.0,600.0,detected,,,none
23941,941.0,600.0,detected,,,none
23942,949.0,600.0,detected,,,none
23943,949.0,604.0,detected,,,none
23944,949.0,604.0,detected,,,none
23945,949.0,604.0,detected,,,none
23946,952.0,604.0,detected,,,none
23947,956.0,608.0,detected,,,none
23948,956.0,608.0,detected,,,none
23949,960.0,608.0,detected,,,none
23950,964.0,608.0,detected,,,none
23951,964.0,608.0,detected,,,none
23952,964.0,608.0,detected,,,none
23953,964.0,608.0,detected,,,none
23954,968.0,608.0,detected,,,none
23955,968.0,608.0,detected,,,none
23956,968.0,608.0,detected,,,none
23957,968.0,608.0,detected,,,none
23958,971.0,611.0,detected,,,none
23959,971.0,611.0,detected,,,none
23960,975.0,611.0,detected,,,none
23961,,,none,,,none
23962,,,none,,,none
23963,,,none,,,none
23964,,,none,,,none
23965,,,none,,,none
23966,,,none,,,none
23967,,,none,,,none
23968,,,none,,,none
23969,,,none,,,none
23970,,,none,,,none
23971,,,none,,,none
23972,,,none,,,none
23973,,,none,,,none
23974,,,none,,,none
23975,,,none,,,none
23976,,,none,,,none
23977,,,none,,,none
23978,,,none,,,none
23979,,,none,,,none
23980,,,none,,,none
23981,,,none,,,none
23982,,,none,,,none
23983,,,none,,,none
23984,,,none,,,none
23985,,,none,,,none
23986,,,none,,,none
23987,,,none,,,none
23988,,,none,,,none
23989,,,none,,,none
23990,,,none,,,none
23991,,,none,,,none
23992,,,none,,,none
23993,,,none,,,none
23994,,,none,,,none
23995,,,none,,,none
23996,,,none,,,none
23997,,,none,,,none
23998,,,none,,,none
23999,,,none,,,none
24000,,,none,,,none
24001,,,none,,,none
24002,,,none,,,none
24003,,,none,,,none
24004,,,none,,,none
24005,,,none,,,none
24006,,,none,,,none
24007,,,none,,,none
24008,,,none,,,none
24009,,,none,,,none
24010,,,none,,,none
24011,,,none,,,none
24012,,,none,,,none
24013,,,none,,,none
24014,,,none,,,none
24015,,,none,,,none
24016,,,none,,,none
24017,,,none,,,none
24018,,,none,,,none
24019,,,none,,,none
24020,,,none,,,none
24021,,,none,,,none
24022,,,none,,,none
24023,,,none,,,none
24024,,,none,,,none
24025,,,none,,,none
24026,,,none,,,none
24027,,,none,,,none
24028,,,none,,,none
24029,,,none,,,none
24030,,,none,,,none
24031,,,none,,,none
24032,,,none,,,none
24033,,,none,,,none
24034,,,none,,,none
24035,,,none,,,none
24036,,,none,,,none
24037,,,none,,,none
24038,,,none,,,none
24039,,,none,,,none
24040,,,none,,,none
24041,,,none,,,none
24042,,,none,,,none
24043,,,none,,,none
24044,,,none,,,none
24045,,,none,,,none
24046,,,none,,,none
24047,,,none,,,none
24048,960.0,608.0,detected,,,none
24049,949.0,600.0,detected,,,none
24050,926.0,596.0,detected,,,none
24051,908.0,596.0,detected,,,none
24052,896.0,592.0,detected,,,none
24053,881.0,592.0,detected,,,none
24054,870.0,589.0,detected,,,none
24055,859.0,589.0,detected,,,none
24056,851.0,585.0,detected,,,none
24057,844.0,585.0,detected,,,none
24058,836.0,585.0,detected,,,none
24059,829.0,581.0,detected,,,none
24060,821.0,581.0,detected,,,none
24061,806.0,578.0,detected,,,none
24062,802.0,578.0,detected,,,none
24063,795.0,578.0,detected,,,none
24064,784.0,574.0,detected,,,none
24065,776.0,574.0,detected,,,none
24066,769.0,570.0,detected,,,none
24067,761.0,570.0,detected,,,none
24068,754.0,570.0,detected,,,none
24069,750.0,570.0,detected,,,none
24070,739.0,566.0,detected,,,none
24071,731.0,566.0,detected,,,none
24072,724.0,562.0,detected,,,none
24073,716.0,562.0,detected,,,none
24074,709.0,562.0,detected,,,none
24075,709.0,562.0,detected,,,none
24076,701.0,559.0,detected,,,none
24077,694.0,559.0,detected,,,none
24078,686.0,559.0,detected,,,none
24079,679.0,559.0,detected,,,none
24080,671.0,555.0,detected,,,none
24081,664.0,555.0,detected,,,none
24082,664.0,555.0,detected,,,none
24083,656.0,555.0,detected,,,none
24084,649.0,551.0,detected,,,none
24085,641.0,551.0,detected,,,none
24086,634.0,551.0,detected,,,none
24087,634.0,551.0,detected,,,none
24088,626.0,551.0,detected,,,none
24089,619.0,548.0,detected,,,none
24090,611.0,548.0,detected,,,none
24091,611.0,548.0,detected,,,none
24092,604.0,548.0,detected,,,none
24093,604.0,548.0,detected,,,none
24094,596.0,544.0,detected,,,none
24095,,,none,,,none
24096,,,none,,,none
24097,,,none,,,none
24098,,,none,,,none
24099,,,none,,,none
24100,,,none,,,none
24101,,,none,,,none
24102,,,none,,,none
24103,,,none,,,none
24104,,,none,,,none
24105,,,none,,,none
24106,,,none,,,none
24107,,,none,,,none
24108,1069.0,454.0,detected,,,none
24109,1069.0,461.0,detected,,,none
24110,1069.0,472.0,detected,,,none
24111,1065.0,484.0,detected,,,none
24112,1061.0,506.0,detected,,,none
24113,1061.0,525.0,detected,,,none
24114,1061.0,548.0,detected,,,none
24115,1061.0,570.0,detected,,,none
24116,1058.0,596.0,detected,,,none
24117,1058.0,589.0,detected,,,none
24118,1058.0,566.0,detected,,,none
24119,1058.0,551.0,detected,,,none
24120,1058.0,540.0,detected,,,none
24121,1054.0,529.0,detected,,,none
24122,1058.0,521.0,detected,,,none
24123,1058.0,518.0,detected,,,none
24124,1054.0,518.0,detected,,,none
24125,1050.0,521.0,detected,,,none
24126,1035.0,510.0,detected,,,none
24127,1001.0,506.0,detected,,,none
24128,971.0,502.0,detected,,,none
24129,941.0,506.0,detected,,,none
24130,904.0,506.0,detected,,,none
24131,866.0,514.0,detected,,,none
24132,829.0,529.0,detected,1208.0,712.0,detected
24133,784.0,544.0,detected,1238.0,675.0,detected
24134,739.0,566.0,detected,1264.0,645.0,detected
24135,690.0,592.0,detected,1286.0,622.0,detected
24136,634.0,626.0,detected,1309.0,608.0,detected
24137,574.0,668.0,detected,1328.0,596.0,detected
24138,510.0,716.0,detected,1346.0,592.0,detected
24139,442.0,776.0,detected,1361.0,592.0,detected
24140,368.0,844.0,detected,1376.0,592.0,detected
24141,292.0,919.0,detected,1384.0,600.0,detected
24142,218.0,1005.0,detected,1395.0,608.0,detected
24143,,,none,1406.0,615.0,detected
24144,,,none,1414.0,626.0,detected
24145,,,none,1421.0,626.0,detected
24146,,,none,1429.0,596.0,detected
24147,,,none,1436.0,566.0,detected
24148,,,none,1444.0,544.0,detected
24149,,,none,1448.0,521.0,detected
24150,,,none,1455.0,506.0,detected
24151,,,none,1459.0,491.0,detected
24152,,,none,1466.0,484.0,detected
24153,,,none,1451.0,469.0,detected
24154,,,none,1436.0,465.0,detected
24155,,,none,1421.0,461.0,detected
24156,,,none,1406.0,458.0,detected
24157,,,none,1399.0,461.0,detected
24158,,,none,1384.0,465.0,detected
24159,,,none,1372.0,469.0,detected
24160,,,none,1361.0,476.0,detected
24161,,,none,1346.0,480.0,detected
24162,,,none,1346.0,450.0,detected
24163,,,none,1331.0,424.0,detected
24164,,,none,1324.0,401.0,detected
24165,,,none,1316.0,375.0,detected
24166,,,none,1301.0,352.0,detected
24167,,,none,1294.0,334.0,detected
24168,,,none,1279.0,311.0,detected
24169,,,none,1264.0,296.0,detected
24170,218.0,626.0,detected,1249.0,278.0,detected
24171,300.0,551.0,detected,1234.0,266.0,detected
24172,379.0,484.0,detected,1219.0,255.0,detected
24173,458.0,428.0,detected,1196.0,248.0,detected
24174,525.0,382.0,detected,1178.0,244.0,detected
24175,581.0,349.0,detected,1159.0,244.0,detected
24176,638.0,322.0,detected,1136.0,244.0,detected
24177,690.0,308.0,detected,1114.0,251.0,detected
24178,739.0,296.0,detected,1091.0,262.0,detected
24179,780.0,289.0,detected,1061.0,281.0,detected
24180,821.0,285.0,detected,1031.0,304.0,detected
24181,859.0,292.0,detected,1001.0,334.0,detected
24182,889.0,296.0,detected,964.0,375.0,detected
24183,922.0,308.0,detected,926.0,420.0,detected
24184,949.0,319.0,detected,885.0,484.0,detected
24185,979.0,338.0,detected,844.0,551.0,detected
24186,1001.0,356.0,detected,791.0,634.0,detected
24187,1024.0,379.0,detected,742.0,728.0,detected
24188,1046.0,398.0,detected,686.0,836.0,detected
24189,1065.0,424.0,detected,667.3,834.7,inpaint
24190,1084.0,446.0,detected,648.7,833.3,inpaint
24191,1099.0,469.0,detected,630.0,832.0,detected
24192,1118.0,484.0,detected,641.0,758.0,detected
24193,1132.0,502.0,detected,645.0,705.0,detected
24194,1151.0,521.0,detected,652.0,664.0,detected
24195,1174.0,555.0,detected,660.0,634.0,detected
24196,1204.0,589.0,detected,664.0,611.0,detected
24197,1230.0,634.0,detected,668.0,596.0,detected
24198,1264.0,686.0,detected,671.0,585.0,detected
24199,1301.0,754.0,detected,673.0,581.5,inpaint
24200,1339.0,829.0,detected,675.0,578.0,detected
24201,1384.0,922.0,detected,679.0,578.0,detected
24202,1429.0,1028.0,detected,679.0,578.0,detected
24203,,,none,679.0,585.0,detected
24204,,,none,682.0,596.0,detected
24205,,,none,682.0,604.0,detected
24206,,,none,682.0,596.0,detected
24207,,,none,682.0,562.0,detected
24208,,,none,679.0,536.0,detected
24209,,,none,679.0,514.0,detected
24210,,,none,679.0,499.0,detected
24211,,,none,679.0,484.0,detected
24212,,,none,675.0,472.0,detected
24213,,,none,679.0,461.0,detected
24214,,,none,677.0,440.5,inpaint
24215,,,none,675.0,420.0,detected
24216,,,none,679.0,371.0,detected
24217,,,none,679.0,334.0,detected
24218,,,none,679.0,292.0,detected
24219,,,none,679.0,259.0,detected
24220,,,none,686.0,221.0,detected
24221,,,none,686.0,188.0,detected
24222,,,none,686.0,158.0,detected
24223,,,none,686.0,128.0,detected
24224,,,none,686.0,101.0,detected
24225,,,none,694.0,79.0,detected
24226,,,none,694.0,56.0,detected
24227,,,none,701.0,38.0,detected
24228,,,none,701.0,19.0,detected
24229,,,none,701.0,8.0,detected
24230,,,none,701.0,4.0,detected
24231,,,none,,,none
24232,,,none,,,none
24233,,,none,,,none
24234,,,none,,,none
24235,,,none,,,none
24236,,,none,,,none
24237,,,none,,,none
24238,,,none,739.0,4.0,detected
24239,,,none,746.0,11.0,detected
24240,,,none,750.0,26.0,detected
24241,,,none,754.0,49.0,detected
24242,,,none,761.0,71.0,detected
24243,,,none,765.0,101.0,detected
24244,,,none,769.0,131.0,detected
24245,,,none,776.0,165.0,detected
24246,,,none,784.0,202.0,detected
24247,,,none,791.0,244.0,detected
24248,,,none,799.0,292.0,detected
24249,,,none,806.0,341.0,detected
24250,,,none,813.7,397.3,inpaint
24251,,,none,821.3,453.7,inpaint
24252,,,none,829.0,510.0,detected
24253,,,none,836.0,574.0,detected
24254,1125.0,952.0,detected,844.0,641.0,detected
24255,1113.8,982.0,inpaint,855.0,712.0,detected
24256,1102.5,1012.0,inpaint,859.0,731.0,detected
24257,1091.2,1042.0,inpaint,862.0,686.0,detected
24258,1080.0,1072.0,detected,862.0,649.0,detected
24259,1072.0,1012.0,detected,866.0,611.0,detected
24260,1065.0,956.0,detected,866.0,578.0,detected
24261,1061.0,900.0,detected,870.0,548.0,detected
24262,1058.0,851.0,detected,874.0,525.0,detected
24263,1054.0,806.0,detected,878.0,502.0,detected
24264,1046.0,769.0,detected,881.0,484.0,detected
24265,1039.0,731.0,detected,881.0,465.0,detected
24266,1035.0,701.0,detected,885.2,465.0,inpaint
24267,1028.0,675.0,detected,889.5,465.0,inpaint
24268,1024.0,656.0,detected,893.8,465.0,inpaint
24269,1016.0,641.0,detected,898.0,465.0,inpaint
24270,1009.0,634.0,detected,902.2,465.0,inpaint
24271,1005.0,634.0,detected,906.5,465.0,inpaint
24272,998.0,634.0,detected,910.8,465.0,inpaint
24273,990.0,645.0,detected,915.0,465.0,detected
24274,986.0,656.0,detected,919.0,476.0,detected
24275,979.0,671.0,detected,922.0,499.0,detected
24276,975.0,694.0,detected,926.0,521.0,detected
24277,968.0,720.0,detected,930.0,548.0,detected
24278,964.0,750.0,detected,930.0,561.0,inpaint
24279,956.0,784.0,detected,930.0,574.0,inpaint
24280,956.0,825.0,detected,930.0,587.0,inpaint
24281,952.0,829.0,detected,930.0,600.0,detected
24282,956.0,772.0,detected,934.0,574.0,detected
24283,960.0,724.0,detected,926.0,559.0,detected
24284,964.0,686.0,detected,926.0,551.0,detected
24285,964.0,652.0,detected,922.0,551.0,detected
24286,968.0,622.0,detected,919.0,551.0,detected
24287,971.0,596.0,detected,919.0,551.0,detected
24288,971.0,578.0,detected,911.0,562.0,detected
24289,975.0,566.0,detected,911.0,574.0,detected
24290,979.0,555.0,detected,908.0,592.0,detected
24291,980.5,555.0,inpaint,904.0,611.0,detected
24292,982.0,555.0,detected,900.0,641.0,detected
24293,984.0,558.5,inpaint,896.0,675.0,detected
24294,986.0,562.0,detected,892.0,716.0,detected
24295,990.0,574.0,detected,889.0,761.0,detected
24296,994.0,589.0,detected,889.0,818.0,detected
24297,994.0,608.0,detected,885.0,878.0,detected
24298,994.0,626.0,detected,881.0,941.0,detected
24299,998.0,652.0,detected,881.0,1016.0,detected
24300,998.0,679.0,detected,,,none
24301,998.0,705.0,detected,,,none
24302,1001.0,735.0,detected,,,none
24303,1001.0,754.0,detected,,,none
24304,1001.0,712.0,detected,,,none
24305,1001.0,682.0,detected,,,none
24306,1005.0,656.0,detected,,,none
24307,1005.0,634.0,detected,,,none
24308,1009.0,615.0,detected,,,none
24309,1005.0,622.0,detected,,,none
24310,1001.0,701.0,detected,,,none
24311,1001.0,698.0,detected,,,none
24312,1005.0,652.0,detected,848.0,1054.0,detected
24313,1005.0,608.0,detected,844.0,982.0,detected
24314,1005.0,566.0,detected,836.0,926.0,detected
24315,1009.0,529.0,detected,832.0,866.0,detected
24316,1009.0,499.0,detected,829.0,814.0,detected
24317,1009.0,469.0,detected,825.0,761.0,detected
24318,1012.0,439.0,detected,821.0,724.0,detected
24319,1016.0,416.0,detected,814.0,686.0,detected
24320,1016.0,394.0,detected,814.0,652.0,detected
24321,1016.0,371.0,detected,810.0,631.5,inpaint
24322,1016.0,360.0,detected,806.0,611.0,detected
24323,1020.0,349.0,detected,803.0,613.2,inpaint
24324,1020.0,341.0,detected,800.0,615.4,inpaint
24325,1020.0,341.0,detected,797.0,617.6,inpaint
24326,1024.0,341.0,detected,794.0,619.8,inpaint
24327,1024.0,341.0,detected,791.0,622.0,detected
24328,1024.0,341.0,detected,795.0,641.0,detected
24329,1024.0,356.0,detected,791.0,668.0,detected
24330,1028.0,364.0,detected,791.0,701.0,detected
24331,1028.0,379.0,detected,791.0,742.0,detected
24332,1028.0,401.0,detected,791.0,788.0,detected
24333,1031.0,420.0,detected,791.0,840.0,detected
24334,1031.0,446.0,detected,791.0,896.0,detected
24335,1031.0,472.0,detected,,,none
24336,1031.0,502.0,detected,,,none
24337,1031.0,540.0,detected,,,none
24338,1028.0,566.0,detected,,,none
24339,1028.0,574.0,detected,,,none
24340,1024.0,555.0,detected,,,none
24341,1024.0,544.0,detected,,,none
24342,1020.0,532.0,detected,,,none
24343,1016.0,525.0,detected,,,none
24344,1016.0,525.0,detected,,,none
24345,,,none,,,none
24346,,,none,,,none
24347,,,none,,,none
24348,,,none,,,none
24349,,,none,,,none
24350,,,none,,,none
24351,,,none,,,none
24352,,,none,,,none
24353,,,none,,,none
24354,,,none,,,none
24355,,,none,,,none
24356,,,none,,,none
24357,,,none,,,none
24358,,,none,,,none
24359,,,none,,,none
24360,,,none,,,none
24361,,,none,,,none
24362,,,none,,,none
24363,,,none,,,none
24364,,,none,,,none
24365,,,none,,,none
24366,,,none,,,none
24367,,,none,,,none
24368,,,none,,,none
24369,,,none,,,none
24370,,,none,,,none
24371,,,none,,,none
24372,,,none,,,none
24373,,,none,,,none
24374,,,none,,,none
24375,,,none,,,none
24376,,,none,,,none
24377,,,none,,,none
24378,,,none,,,none
24379,,,none,,,none
24380,,,none,,,none
24381,,,none,,,none
24382,,,none,,,none
24383,,,none,,,none
24384,,,none,,,none
24385,,,none,,,none
24386,,,none,,,none
24387,,,none,,,none
24388,,,none,,,none
24389,,,none,,,none
24390,,,none,,,none
24391,,,none,,,none
24392,,,none,,,none
24393,,,none,,,none
24394,,,none,,,none
24395,,,none,,,none
24396,,,none,,,none
24397,,,none,,,none
24398,,,none,,,none
24399,,,none,,,none
24400,,,none,,,none
24401,,,none,,,none
24402,,,none,,,none
24403,,,none,,,none
24404,,,none,,,none
24405,,,none,,,none
24406,,,none,,,none
24407,,,none,,,none
24408,,,none,,,none
24409,,,none,,,none
24410,,,none,,,none
24411,,,none,,,none
24412,,,none,,,none
24413,,,none,,,none
24414,,,none,,,none
24415,,,none,,,none
24416,,,none,,,none
24417,,,none,,,none
24418,,,none,,,none
24419,,,none,,,none
24420,,,none,,,none
24421,,,none,,,none
24422,,,none,,,none
24423,,,none,,,none
24424,,,none,,,none
24425,,,none,,,none
24426,,,none,,,none
24427,,,none,,,none
24428,,,none,,,none
24429,,,none,,,none
24430,,,none,,,none
24431,,,none,,,none
24432,,,none,,,none
24433,,,none,,,none
24434,,,none,,,none
24435,1688.0,352.0,detected,,,none
24436,1691.0,356.0,detected,,,none
24437,1699.0,360.0,detected,,,none
24438,1706.0,364.0,detected,,,none
24439,1714.0,368.0,detected,,,none
24440,1721.0,368.0,detected,,,none
24441,1729.0,371.0,detected,,,none
24442,1736.0,375.0,detected,,,none
24443,1744.0,379.0,detected,,,none
24444,1751.0,382.0,detected,,,none
24445,1759.0,386.0,detected,,,none
24446,1770.0,386.0,detected,,,none
24447,1778.0,390.0,detected,,,none
24448,1785.0,392.0,inpaint,,,none
24449,1792.0,394.0,detected,,,none
24450,1804.0,398.0,detected,,,none
24451,1811.0,401.0,detected,,,none
24452,1822.0,405.0,detected,,,none
24453,1830.0,412.0,detected,,,none
24454,1841.0,412.0,detected,,,none
24455,1849.0,420.0,detected,,,none
24456,1860.0,424.0,detected,,,none
24457,1868.0,428.0,detected,,,none
24458,1879.0,431.0,detected,,,none
24459,1890.0,435.0,detected,,,none
24460,,,none,,,none
24461,799.0,578.0,detected,,,none
24462,799.0,596.0,detected,,,none
24463,799.0,574.0,detected,,,none
24464,799.0,555.0,detected,,,none
24465,799.0,540.0,detected,,,none
24466,795.0,529.0,detected,,,none
24467,795.0,518.0,detected,,,none
24468,791.0,514.0,detected,,,none
24469,795.0,506.0,detected,,,none
24470,791.0,502.0,detected,,,none
24471,795.0,506.0,detected,,,none
24472,821.0,521.0,detected,,,none
24473,840.0,532.0,detected,,,none
24474,866.0,548.0,detected,,,none
24475,892.0,574.0,detected,975.0,1072.0,detected
24476,922.0,600.0,detected,915.0,1016.0,detected
24477,956.0,634.0,detected,866.0,971.0,detected
24478,990.0,671.0,detected,825.0,938.0,detected
24479,1028.0,716.0,detected,791.0,911.0,detected
24480,1069.0,769.0,detected,758.0,892.0,detected
