frame,cam1_detected,cam1_x_px,cam1_y_px,cam2_detected,cam2_x_px,cam2_y_px,court_x_m,court_y_m,court_z_m,source
1720,1,242.5,1872.4,1,3435.0,1302.7,-0.070,9.707,,side-1
1721,0,,,1,1551.0,950.9,6.951,-2.231,,side-2
1722,0,,,1,3528.7,1214.2,-2.466,4.264,,side-2
1723,1,2362.5,984.6,1,3494.6,1164.2,7.762,22.739,,side-1
1724,1,2376.1,974.9,1,1486.2,1053.3,7.878,23.029,,side-1
1725,1,2370.8,986.5,1,1481.9,1074.8,7.806,22.683,,side-1
1726,0,,,0,,,,,,lost
1727,0,,,1,1468.4,1054.7,7.215,0.420,,side-2
1728,0,,,1,1463.4,1033.6,7.289,-0.082,,side-2
1729,1,2402.7,985.4,1,1451.3,1010.3,6.331,10.242,2.555,both (3D)
1730,1,2403.8,993.8,1,1442.9,1007.7,6.345,10.198,2.546,both (3D)
1731,0,,,1,1434.7,983.1,7.581,-1.395,,side-2
1732,0,,,1,1429.0,978.9,7.627,-1.512,,side-2
1733,1,2406.9,987.7,1,1423.7,982.7,6.376,10.128,2.593,both (3D)
1734,1,2410.9,995.8,1,1413.7,986.1,6.397,10.120,2.576,both (3D)
1735,0,,,1,1408.0,1003.9,7.683,-0.857,,side-2
1736,0,,,1,1406.1,1006.2,7.687,-0.799,,side-2
1737,0,,,1,1402.5,1038.8,7.621,0.013,,side-2
1738,0,,,1,1395.2,1063.6,7.599,0.594,,side-2
1739,0,,,1,1398.3,1078.2,7.546,0.925,,side-2
1740,1,1465.0,925.0,1,1383.1,1066.9,2.143,24.540,,side-1
1741,0,,,1,1377.9,1050.7,7.728,0.286,,side-2
1742,0,,,1,1370.4,1036.0,7.811,-0.070,,side-2
1743,1,1438.9,955.3,1,1367.7,1030.1,2.078,23.559,,side-1
1744,0,,,1,1354.0,1023.7,7.939,-0.381,,side-2
1745,0,,,1,1348.3,1022.4,7.976,-0.417,,side-2
1746,1,2411.0,998.7,1,1345.7,1027.9,6.504,10.519,2.513,both (3D)
1747,0,,,1,1345.2,1036.4,7.953,-0.073,,side-2
1748,0,,,1,1340.3,1045.3,7.954,0.139,,side-2
1749,0,,,1,1334.1,1067.3,7.925,0.651,,side-2
1750,1,2415.0,1053.7,1,1328.7,1072.6,6.543,10.499,2.363,both (3D)
1751,1,1417.5,941.3,1,1320.2,1066.8,1.896,24.002,,side-1
1752,1,1402.1,953.3,1,1311.2,1042.5,1.843,23.618,,side-1
1753,0,,,1,1307.5,1037.1,8.165,-0.074,,side-2
1754,0,,,1,1301.7,1036.8,8.198,-0.084,,side-2
1755,0,,,1,1297.9,1041.8,8.204,0.036,,side-2
1756,1,1375.5,961.5,1,1290.7,1055.1,1.707,23.363,,side-1
1757,1,2421.1,985.6,1,1289.7,1065.8,6.600,10.904,2.485,both (3D)
1758,1,2432.2,997.4,1,1283.1,1069.3,6.629,10.846,2.460,both (3D)
1759,0,,,1,1280.8,1058.5,8.247,0.422,,side-2
1760,1,2423.4,957.5,1,1278.6,1046.4,6.615,10.983,2.558,both (3D)
1761,1,2428.9,966.4,1,1269.0,1050.4,6.639,10.967,2.539,both (3D)
1762,1,2428.2,938.9,1,1263.7,1065.0,6.642,11.194,2.566,both (3D)
1763,1,2432.4,934.2,1,1257.0,1070.5,6.657,11.249,2.567,both (3D)
1764,0,,,1,1255.5,1060.9,8.380,0.466,,side-2
1765,1,2389.6,551.6,1,1247.9,1051.2,10.799,47.585,,side-1
1766,0,,,1,1241.0,1053.7,8.485,0.292,,side-2
1767,0,,,1,1241.2,1061.2,8.459,0.467,,side-2
1768,1,2487.0,584.1,1,1231.7,1056.6,11.494,44.236,,side-1
1769,1,2515.3,595.1,1,1228.3,1060.8,11.659,43.202,,side-1
1770,1,2577.2,595.4,1,1226.5,1066.6,12.332,43.201,,side-1
1771,1,2601.1,616.3,1,1221.3,1057.7,12.284,41.332,,side-1
1772,0,,,1,1219.2,1062.4,8.577,0.484,,side-2
1773,0,,,1,1213.7,1059.8,8.616,0.422,,side-2
1774,0,,,1,1210.4,1059.7,8.635,0.418,,side-2
1775,0,,,1,1209.2,1057.5,8.650,0.367,,side-2
1776,0,,,1,1203.8,1053.8,8.694,0.276,,side-2
1777,0,,,1,1198.6,1053.7,8.723,0.272,,side-2
1778,0,,,1,1192.4,1048.5,8.777,0.146,,side-2
1779,0,,,1,1192.3,1046.3,8.786,0.093,,side-2
1780,1,2441.3,1023.7,1,1186.2,1045.4,8.102,21.641,,side-1
1781,0,,,1,1180.4,1045.1,8.858,0.059,,side-2
1782,0,,,1,1177.5,1046.3,8.870,0.085,,side-2
1783,0,,,1,1174.3,1045.8,8.890,0.072,,side-2
1784,0,,,1,1170.0,1046.3,8.913,0.081,,side-2
1785,0,,,1,1164.3,1046.9,8.942,0.095,,side-2
1786,0,,,1,1162.3,1049.2,8.945,0.147,,side-2
1787,0,,,1,1163.4,1049.9,8.936,0.166,,side-2
1788,0,,,1,1161.4,1049.6,8.949,0.156,,side-2
1789,0,,,1,1522.3,814.5,7.496,-6.920,,side-2
1790,0,,,1,1520.8,828.3,7.464,-6.376,,side-2
1791,0,,,1,1148.7,1045.3,9.037,0.048,,side-2
1792,0,,,1,1143.3,1042.0,9.082,-0.035,,side-2
1793,0,,,1,1142.9,1041.4,9.086,-0.049,,side-2
1794,0,,,1,1143.7,1041.0,9.084,-0.059,,side-2
1795,0,,,1,1516.9,1002.8,7.048,-0.830,,side-2
1796,1,963.3,1643.2,1,1519.4,1053.3,1.681,11.623,,side-1
1797,0,,,1,1524.2,1100.1,6.828,1.455,,side-2
1798,0,,,1,1516.6,1088.4,6.888,1.201,,side-2
1799,0,,,1,1514.9,1061.4,6.945,0.598,,side-2
1800,0,,,1,1510.2,1028.4,7.035,-0.188,,side-2
1801,0,,,1,1509.7,1006.0,7.084,-0.750,,side-2
1802,0,,,1,1503.9,980.3,7.174,-1.433,,side-2
1803,0,,,1,1507.1,964.3,7.191,-1.872,,side-2
1804,0,,,1,1492.6,967.4,7.272,-1.794,,side-2
1805,0,,,1,1495.1,951.2,7.296,-2.256,,side-2
1806,0,,,0,,,,,,lost
1807,0,,,0,,,,,,lost
1808,0,,,1,1592.1,899.3,6.796,-3.787,,side-2
1809,0,,,1,1595.6,891.6,6.788,-4.038,,side-2
1810,0,,,1,1625.4,889.3,6.597,-4.097,,side-2
1811,1,2422.1,2093.4,1,1630.9,905.0,6.336,8.212,,side-1
1812,1,2277.7,1882.4,1,1718.5,885.5,5.629,5.399,1.911,both (3D)
1813,1,2130.0,1683.7,0,,,5.711,11.223,,side-1
1814,1,2019.5,1534.6,1,1835.1,899.0,5.158,6.748,2.121,both (3D)
1815,1,1931.4,1414.5,1,1937.5,956.0,5.063,14.211,,side-1
1816,1,1836.7,1305.8,0,,,4.656,15.791,,side-1
1817,1,1766.3,1243.2,0,,,4.313,16.835,,side-1
1818,0,,,1,2078.3,1046.0,3.878,0.499,,side-2
1819,1,1642.9,1137.0,1,2167.4,1121.2,4.147,10.265,2.133,both (3D)
1820,1,2877.0,637.8,1,2257.5,1207.5,14.788,39.653,,side-1
1821,1,1547.2,1092.8,1,2364.1,1304.8,3.737,11.604,1.959,both (3D)
1822,1,1513.1,1084.3,1,2473.4,1430.2,3.552,12.290,1.832,both (3D)
1823,1,1478.2,1074.9,0,,,2.635,20.289,,side-1
1824,1,1460.2,1080.5,1,2740.3,1765.3,3.192,13.719,1.526,both (3D)
1825,1,1423.1,1084.7,1,2900.7,1982.2,2.985,14.392,1.346,both (3D)
1826,1,1401.1,1098.9,1,2905.9,1973.6,2.926,14.266,1.310,both (3D)
1827,1,1365.7,1120.8,0,,,2.149,19.229,,side-1
1828,1,1358.7,1138.1,0,,,2.158,18.856,,side-1
1829,1,1338.9,1168.0,0,,,2.135,18.239,,side-1
1830,1,1311.7,1198.1,0,,,2.078,17.652,,side-1
1831,1,1294.5,1227.0,0,,,2.069,17.116,,side-1
1832,1,973.5,1692.4,0,,,1.814,11.162,,side-1
1833,1,1274.3,1124.5,0,,,1.684,19.147,,side-1
1834,1,1265.1,1084.5,0,,,1.505,20.051,,side-1
1835,1,1257.9,1039.5,0,,,1.304,21.162,,side-1
1836,1,2669.9,566.3,0,,,13.874,46.141,,side-1
1837,1,1239.8,969.1,0,,,0.907,23.122,,side-1
1838,1,1233.5,947.6,0,,,0.768,23.785,,side-1
1839,0,,,0,,,,,,lost
1840,1,1224.8,899.1,0,,,0.463,25.409,,side-1
1841,1,1231.8,821.7,0,,,0.048,28.447,,side-1
1842,1,1245.2,740.9,0,,,-0.442,32.390,,side-1
1843,0,,,0,,,,,,lost
1844,1,1247.7,602.1,1,2397.0,1464.0,-1.855,42.038,,side-1
1845,1,1263.7,528.6,0,,,-2.786,49.618,,side-1
1846,1,1275.0,455.3,0,,,-4.151,60.175,,side-1
1847,1,2513.6,525.2,0,,,12.738,50.799,,side-1
1848,1,2494.4,528.2,0,,,12.442,50.418,,side-1
1849,1,1201.7,909.2,0,,,0.368,25.053,,side-1
1850,0,,,0,,,,,,lost
1851,1,2430.0,528.7,0,,,11.620,50.309,,side-1
1852,0,,,0,,,,,,lost
1853,0,,,0,,,,,,lost
1854,1,2102.1,528.2,0,,,7.514,50.170,,side-1
1855,1,1212.2,910.3,0,,,0.442,25.016,,side-1
1856,1,1220.6,900.0,1,1827.8,982.5,0.441,25.377,,side-1
1857,0,,,0,,,,,,lost
1858,0,,,0,,,,,,lost
1859,0,,,1,2425.0,1062.5,2.066,1.025,,side-2
1860,0,,,0,,,,,,lost
1861,0,,,0,,,,,,lost
1862,0,,,0,,,,,,lost
1863,1,2477.5,554.6,0,,,11.806,47.303,,side-1
1864,1,2493.6,566.1,0,,,11.825,46.075,,side-1
1865,0,,,0,,,,,,lost
1866,1,2557.7,587.5,1,1771.5,1148.3,12.235,43.940,,side-1
1867,0,,,0,,,,,,lost
1868,0,,,1,2209.9,1177.0,3.394,3.211,,side-2
1869,0,,,0,,,,,,lost
1870,0,,,0,,,,,,lost
1871,1,2156.2,720.1,0,,,7.183,33.771,,side-1
1872,1,2182.5,716.2,0,,,7.426,34.009,,side-1
1873,1,2314.8,1045.1,0,,,7.308,21.071,,side-1
1874,1,2448.8,1485.0,0,,,7.069,13.313,,side-1
1875,0,,,1,1713.6,545.0,6.656,-23.580,,side-2
1876,0,,,1,1700.9,624.0,6.563,-16.997,,side-2
1877,1,1885.2,441.5,1,1682.9,679.9,4.799,63.293,,side-1
1878,0,,,1,1672.3,734.2,6.557,-10.404,,side-2
1879,0,,,1,1652.8,805.2,6.563,-7.188,,side-2
1880,0,,,1,1637.5,949.2,6.422,-2.229,,side-2
1881,0,,,1,1637.8,955.1,6.411,-2.058,,side-2
1882,0,,,1,1623.1,1014.4,6.415,-0.480,,side-2
1883,1,1801.1,450.0,1,1614.9,978.7,3.536,61.623,,side-1
1884,1,1794.1,444.2,1,1611.7,961.5,3.407,62.681,,side-1
1885,0,,,1,1608.0,935.1,6.628,-2.661,,side-2
1886,0,,,1,1601.1,919.8,6.698,-3.130,,side-2
1887,0,,,1,1598.0,910.3,6.736,-3.431,,side-2
1888,0,,,0,,,,,,lost
1889,1,1657.5,446.2,0,,,1.347,62.173,,side-1
1890,0,,,1,1578.6,869.9,6.949,-4.790,,side-2
1891,0,,,1,1565.0,867.4,7.047,-4.889,,side-2
1892,0,,,1,1562.2,873.4,7.052,-4.681,,side-2
1893,1,2471.3,551.2,1,1562.3,889.3,11.782,47.674,,side-1
1894,0,,,1,1551.8,913.8,7.027,-3.351,,side-2
1895,0,,,1,1544.3,928.9,7.041,-2.888,,side-2
1896,0,,,1,1539.3,956.7,7.012,-2.071,,side-2
1897,1,2430.0,506.2,1,1533.9,991.0,11.988,53.253,,side-1
1898,0,,,1,1529.2,1033.9,6.917,-0.044,,side-2
1899,1,1566.2,435.7,1,1526.3,1068.8,-0.179,64.077,,side-1
1900,1,1532.2,438.2,1,1524.1,1111.4,-0.664,63.544,,side-1
1901,1,1561.5,435.7,1,1511.9,1190.5,-0.251,64.062,,side-1
1902,1,1347.8,982.6,1,1510.4,1255.8,1.616,22.730,,side-1
1903,1,1510.5,436.6,1,1494.2,1241.8,-1.025,63.834,,side-1
1904,1,1525.8,436.4,1,1485.0,1230.1,-0.793,63.898,,side-1
1905,1,1524.2,434.7,1,1480.1,1218.9,-0.846,64.224,,side-1
1906,1,1460.9,437.7,1,1469.3,1211.3,-1.767,63.568,,side-1
1907,0,,,1,1463.7,1197.6,6.972,3.325,,side-2
1908,0,,,1,1451.3,1203.6,7.022,3.427,,side-2
1909,1,1450.6,435.6,1,1442.8,1210.2,-1.967,63.963,,side-1
1910,1,1450.9,436.2,1,1437.7,1217.4,-1.949,63.844,,side-1
1911,1,1439.0,433.5,1,1423.9,1236.3,-2.188,64.353,,side-1
1912,1,1411.1,435.5,1,1415.0,1267.7,-2.576,63.937,,side-1
1913,0,,,1,1415.9,1287.7,7.049,4.793,,side-2
1914,0,,,1,1403.3,1341.3,7.022,5.574,,side-2
1915,1,1364.7,435.9,1,1398.0,1384.3,-3.280,63.812,,side-1
1916,1,1396.9,437.2,1,1388.2,1442.9,-2.758,63.593,,side-1
1917,0,,,1,1380.0,1504.1,6.894,7.590,,side-2
1918,1,2643.7,2118.7,1,1363.6,1516.5,6.899,7.934,0.072,both (3D)
1919,1,2636.9,2127.4,1,1354.5,1508.1,6.906,7.897,0.080,both (3D)
1920,1,2638.4,2058.6,1,1346.9,1493.5,6.919,8.055,0.198,both (3D)
1921,1,2635.6,1990.9,1,1334.6,1496.9,6.939,8.296,0.276,both (3D)
1922,1,2625.9,1944.5,1,1319.7,1497.3,6.953,8.478,0.335,both (3D)
1923,1,2615.1,1899.6,1,1316.2,1511.0,6.947,8.693,0.366,both (3D)
1924,1,2612.1,1878.7,1,1311.2,1516.4,6.952,8.792,0.384,both (3D)
1925,1,2605.7,1854.2,1,1372.5,1494.6,6.829,8.707,0.463,both (3D)
1926,1,2597.9,1848.6,1,1288.9,1590.2,6.983,9.223,0.282,both (3D)
1927,1,2583.4,1849.5,1,1280.9,1639.7,6.984,9.432,0.187,both (3D)
1928,1,2576.4,1845.6,1,1276.2,1682.8,6.987,9.617,0.114,both (3D)
1929,1,2567.7,1855.1,1,1266.1,1749.8,7.001,9.845,-0.022,both (3D)
1930,1,2568.8,1875.0,1,1255.4,1765.9,7.024,9.846,-0.083,both (3D)
1931,1,2566.6,1822.8,1,1244.4,1748.0,7.032,9.979,0.036,both (3D)
1932,1,2564.5,1780.6,1,1236.9,1719.0,7.034,10.037,0.157,both (3D)
1933,1,2567.9,1760.0,1,1242.0,1700.6,7.027,10.032,0.223,both (3D)
1934,1,2571.0,1755.6,1,1242.0,1698.0,7.031,10.034,0.235,both (3D)
1935,1,2569.6,1749.4,1,1239.8,1688.8,7.030,10.029,0.261,both (3D)
1936,1,2573.4,1755.2,1,1245.0,1696.4,7.029,10.022,0.239,both (3D)
1937,1,2571.5,1761.4,1,1244.4,1699.1,7.028,10.014,0.224,both (3D)
1938,1,2569.8,1775.0,1,1239.3,1714.3,7.037,10.029,0.175,both (3D)
1939,1,2573.7,1807.3,1,1241.9,1736.7,7.044,9.986,0.082,both (3D)
1940,1,2572.0,1836.0,1,1250.6,1762.5,7.033,9.968,-0.012,both (3D)
1941,1,2573.1,1840.5,1,1253.2,1760.8,7.030,9.942,-0.016,both (3D)
1942,1,2575.4,1841.9,1,1251.2,1753.3,7.036,9.911,-0.005,both (3D)
1943,1,2574.3,1818.1,1,1243.6,1730.1,7.042,9.924,0.075,both (3D)
1944,1,2576.8,1814.4,1,1244.3,1725.1,7.044,9.914,0.090,both (3D)
1945,1,2568.5,1804.5,1,1245.7,1727.4,7.029,9.966,0.102,both (3D)
1946,1,2570.0,1812.4,1,1245.0,1730.1,7.033,9.947,0.085,both (3D)
1947,1,2568.9,1818.8,1,1253.5,1746.7,7.020,9.973,0.045,both (3D)
1948,1,2563.9,1834.2,1,1256.2,1757.3,7.010,9.960,0.000,both (3D)
1949,1,2563.6,1852.5,1,1257.2,1775.0,7.012,9.957,-0.062,both (3D)
1950,1,2566.4,1865.0,1,1258.7,1759.4,7.013,9.856,-0.055,both (3D)
1951,1,2564.6,1849.3,1,1260.0,1755.1,7.006,9.895,-0.021,both (3D)
1952,1,2563.6,1845.7,1,1260.2,1743.9,7.003,9.870,0.004,both (3D)
1953,1,2562.2,1851.4,1,1270.6,1750.9,6.985,9.863,-0.018,both (3D)
1954,1,2562.4,1865.0,1,1275.7,1761.0,6.979,9.845,-0.058,both (3D)
1955,1,2568.0,1879.0,1,1276.8,1763.1,6.987,9.797,-0.085,both (3D)
1956,1,2566.1,1880.8,1,1277.4,1757.4,6.982,9.773,-0.078,both (3D)
1957,1,2567.5,1877.7,1,1278.3,1740.6,6.981,9.721,-0.043,both (3D)
1958,1,2564.7,1880.3,1,1284.9,1743.8,6.966,9.719,-0.053,both (3D)
1959,1,2561.6,1889.3,1,1286.1,1754.9,6.961,9.730,-0.088,both (3D)
1960,1,2562.2,1896.5,1,1286.1,1743.8,6.961,9.666,-0.079,both (3D)
1961,1,2559.6,1890.8,1,1285.7,1738.3,6.957,9.670,-0.060,both (3D)
1962,1,2562.7,1898.3,1,1288.1,1755.0,6.960,9.696,-0.103,both (3D)
1963,1,2561.8,1904.5,1,1284.3,1737.2,6.963,9.619,-0.080,both (3D)
1964,1,2561.6,1908.6,1,1284.6,1734.9,6.963,9.597,-0.083,both (3D)
1965,1,2562.3,1911.4,1,1285.3,1733.7,6.962,9.582,-0.085,both (3D)
1966,1,2563.0,1917.8,1,1284.0,1735.4,6.966,9.567,-0.098,both (3D)
1967,1,2567.7,1922.6,1,1286.4,1732.5,6.969,9.533,-0.101,both (3D)
1968,1,2565.1,1922.6,1,1286.3,1732.6,6.965,9.537,-0.101,both (3D)
1969,1,2568.9,1930.9,1,1286.3,1736.1,6.972,9.517,-0.121,both (3D)
1970,1,2569.0,1931.2,1,1288.8,1732.6,6.968,9.500,-0.115,both (3D)
1971,1,2571.7,1934.1,1,1287.1,1735.7,6.975,9.500,-0.125,both (3D)
1972,1,2571.9,1934.8,1,1286.3,1739.9,6.977,9.514,-0.134,both (3D)
1973,1,2573.2,1937.3,1,1285.8,1737.2,6.980,9.495,-0.133,both (3D)
1974,1,2573.8,1937.8,1,1286.8,1735.4,6.979,9.485,-0.130,both (3D)
1975,1,2576.2,1938.6,0,,,6.910,9.187,,side-1
1976,1,2576.3,1938.6,1,1289.1,1735.0,6.979,9.475,-0.131,both (3D)
1977,1,2577.7,1938.0,0,,,6.915,9.191,,side-1
1978,1,2577.7,1938.1,0,,,6.915,9.190,,side-1
1979,1,2577.7,1938.2,0,,,6.915,9.190,,side-1
1980,1,2579.0,1938.6,0,,,6.918,9.187,,side-1
1981,1,2581.0,1939.0,0,,,6.924,9.184,,side-1
1982,1,2581.0,1939.1,0,,,6.924,9.184,,side-1
1983,1,2582.3,1939.4,0,,,6.927,9.181,,side-1
1984,1,2582.4,1939.5,1,1359.6,937.5,6.927,9.181,,side-1
1985,1,2582.1,1940.1,1,1359.9,950.0,6.926,9.177,,side-1
1986,1,2582.8,1940.1,1,1286.2,1732.4,6.993,9.457,-0.128,both (3D)
1987,1,2582.7,1940.0,1,1360.8,984.3,6.928,9.177,,side-1
1988,1,2583.2,1939.5,0,,,6.930,9.181,,side-1
1989,1,2583.6,1939.0,0,,,6.931,9.184,,side-1
1990,1,2583.3,1939.5,0,,,6.930,9.181,,side-1
1991,1,2583.3,1939.5,0,,,6.930,9.181,,side-1
1992,1,2583.6,1939.0,0,,,6.931,9.184,,side-1
1993,1,2583.2,1939.4,0,,,6.930,9.181,,side-1
1994,1,2583.5,1938.8,0,,,6.931,9.185,,side-1
1995,1,2583.7,1940.1,0,,,6.931,9.177,,side-1
1996,1,2583.7,1940.0,0,,,6.930,9.177,,side-1
1997,1,2583.5,1938.9,0,,,6.931,9.185,,side-1
1998,1,2583.5,1938.9,0,,,6.931,9.185,,side-1
1999,1,2583.5,1938.9,0,,,6.931,9.185,,side-1
2000,1,2583.7,1938.9,1,1527.4,946.4,6.932,9.185,,side-1
2001,1,2583.7,1938.9,1,1546.6,940.7,6.295,5.602,1.716,both (3D)
2002,1,2583.7,1938.9,1,1569.1,934.8,6.243,5.524,1.737,both (3D)
2003,1,2583.7,1938.9,1,1577.6,936.6,6.225,5.517,1.733,both (3D)
2004,1,2584.2,1939.4,1,1590.5,927.7,6.193,5.442,1.761,both (3D)
2005,1,2584.2,1939.4,1,1607.9,932.5,6.157,5.438,1.750,both (3D)
2006,1,2583.8,1938.9,0,,,6.932,9.185,,side-1
2007,1,2584.7,1939.8,0,,,6.934,9.179,,side-1
2008,1,2585.8,1940.2,0,,,6.937,9.176,,side-1
2009,1,2583.7,1938.9,1,1645.3,987.2,6.932,9.185,,side-1
2010,1,2583.8,1938.9,0,,,6.932,9.185,,side-1
2011,1,2583.8,1938.9,1,1656.6,951.6,6.932,9.185,,side-1
2012,1,2583.7,1938.9,0,,,6.932,9.185,,side-1
2013,1,2583.6,1938.8,0,,,6.932,9.186,,side-1
2014,1,2583.7,1938.8,0,,,6.932,9.185,,side-1
2015,1,2583.7,1938.9,1,1706.5,942.3,6.932,9.185,,side-1
2016,1,2583.8,1938.9,0,,,6.932,9.185,,side-1
2017,1,2583.8,1938.9,0,,,6.932,9.185,,side-1
2018,1,2583.8,1938.9,0,,,6.932,9.185,,side-1
2019,1,2584.8,1939.8,0,,,6.934,9.178,,side-1
2020,1,2584.8,1939.9,1,1764.1,940.0,6.934,9.178,,side-1
2021,1,2584.1,1939.4,1,1774.6,944.9,6.932,9.181,,side-1
2022,1,2583.7,1938.9,0,,,6.932,9.185,,side-1
2023,1,2583.7,1938.9,1,1811.3,941.3,6.932,9.185,,side-1
2024,1,2583.6,1938.8,1,1824.9,943.7,6.931,9.185,,side-1
2025,1,2583.5,1938.8,1,1841.0,938.2,6.931,9.185,,side-1
2026,1,2583.6,1938.9,1,1855.1,939.4,6.931,9.185,,side-1
2027,1,2583.7,1938.9,1,1870.5,950.8,6.932,9.185,,side-1
2028,1,2583.7,1938.9,1,1870.6,958.3,6.932,9.185,,side-1
2029,1,2583.7,1938.9,1,1870.7,960.8,6.932,9.185,,side-1
2030,1,2584.1,1939.5,1,1855.7,986.8,6.932,9.181,,side-1
2031,1,2584.4,1940.4,1,1876.1,981.0,6.932,9.174,,side-1
2032,1,2584.4,1940.4,0,,,6.932,9.174,,side-1
2033,1,2583.7,1938.9,0,,,6.932,9.185,,side-1
2034,1,2583.5,1938.9,0,,,6.931,9.185,,side-1
2035,1,2583.6,1938.9,0,,,6.931,9.185,,side-1
2036,1,2582.8,1938.9,0,,,6.929,9.185,,side-1
2037,1,2583.5,1938.8,0,,,6.931,9.185,,side-1
2038,1,2583.5,1938.9,0,,,6.931,9.185,,side-1
2039,1,2583.6,1938.9,0,,,6.931,9.185,,side-1
2040,1,2583.6,1938.9,0,,,6.931,9.185,,side-1
2041,1,2583.6,1938.9,0,,,6.932,9.185,,side-1
2042,1,2583.7,1939.0,1,2026.8,944.7,6.932,9.184,,side-1
2043,1,2584.4,1940.5,1,2064.0,942.4,6.932,9.174,,side-1
2044,1,2584.3,1940.4,0,,,6.932,9.175,,side-1
2045,1,2583.6,1938.9,0,,,6.932,9.185,,side-1
2046,1,2583.5,1938.9,1,2085.0,946.2,6.931,9.185,,side-1
2047,1,2583.6,1938.9,1,2123.8,954.0,6.931,9.185,,side-1
2048,1,2583.5,1938.9,1,2141.6,959.4,6.931,9.185,,side-1
2049,1,2583.5,1938.9,1,2149.2,964.7,6.931,9.185,,side-1
2050,1,2583.6,1938.9,1,2161.1,968.5,6.931,9.185,,side-1
2051,1,2583.6,1939.0,1,2161.8,979.0,6.931,9.184,,side-1
2052,1,2583.6,1939.0,1,2166.2,979.8,6.932,9.184,,side-1
2053,1,2583.7,1939.0,1,2170.9,979.1,6.932,9.184,,side-1
2054,1,2583.7,1939.0,1,2173.6,967.8,6.932,9.184,,side-1
2055,1,2583.7,1940.1,1,2182.0,966.4,6.931,9.177,,side-1
2056,1,2584.3,1940.5,1,2179.8,977.5,6.932,9.174,,side-1
2057,1,2583.6,1939.0,1,2184.6,983.3,6.932,9.184,,side-1
2058,1,2583.6,1938.9,1,2194.9,977.5,6.931,9.185,,side-1
2059,1,2583.6,1938.9,0,,,6.931,9.185,,side-1
2060,1,2583.6,1938.9,0,,,6.931,9.185,,side-1
2061,1,2583.6,1938.9,0,,,6.931,9.185,,side-1
2062,1,2583.6,1938.9,0,,,6.931,9.185,,side-1
2063,1,2583.6,1938.9,1,2290.1,983.6,6.932,9.185,,side-1
2064,1,2583.7,1938.9,0,,,6.932,9.185,,side-1
2065,1,2583.7,1938.9,1,2306.5,981.2,6.932,9.185,,side-1
2066,1,2583.7,1938.9,1,2315.3,980.8,6.932,9.185,,side-1
2067,1,2583.7,1938.9,1,2325.1,978.6,6.932,9.185,,side-1
2068,1,2584.1,1939.5,1,2324.5,979.3,6.932,9.181,,side-1
2069,1,2583.6,1938.8,1,2320.3,983.5,6.932,9.185,,side-1
2070,1,2583.6,1938.8,1,2307.7,992.9,6.932,9.185,,side-1
2071,1,2583.6,1938.8,1,2309.2,997.1,6.932,9.185,,side-1
2072,1,2583.6,1938.9,0,,,6.932,9.185,,side-1
2073,1,2583.6,1938.9,1,2303.5,996.5,6.931,9.185,,side-1
2074,1,2582.8,1939.0,0,,,6.929,9.185,,side-1
2075,1,2583.6,1939.0,1,2291.4,986.1,6.931,9.184,,side-1
2076,1,2583.5,1938.9,1,2284.6,982.2,6.931,9.185,,side-1
2077,1,2583.6,1939.0,1,2281.7,979.4,6.932,9.184,,side-1
2078,1,2583.3,1939.5,1,2286.3,972.1,6.930,9.180,,side-1
2079,1,2583.9,1942.4,1,2279.0,968.4,6.929,9.161,,side-1
2080,1,2583.1,1940.4,1,2277.8,968.4,6.928,9.174,,side-1
2081,1,2583.6,1940.0,1,2279.2,965.3,6.930,9.177,,side-1
2082,1,2583.5,1938.9,1,2281.2,967.4,6.931,9.185,,side-1
2083,1,2583.6,1938.9,1,2283.0,965.1,6.931,9.185,,side-1
2084,1,2583.5,1938.8,1,2281.5,965.0,6.931,9.185,,side-1
2085,1,2582.8,1939.0,1,2277.7,965.4,6.929,9.184,,side-1
2086,1,2583.6,1938.9,1,2275.7,963.4,6.931,9.185,,side-1
2087,1,2583.3,1939.5,1,2268.9,963.6,6.930,9.181,,side-1
2088,1,2583.6,1938.9,1,2258.2,963.3,6.931,9.185,,side-1
2089,1,2583.3,1939.5,1,2253.1,957.4,6.930,9.181,,side-1
2090,1,2583.6,1940.1,1,2244.7,945.7,6.930,9.177,,side-1
2091,1,2583.7,1942.3,1,2239.0,935.4,6.928,9.161,,side-1
2092,1,2583.6,1940.1,1,2229.8,925.5,6.930,9.177,,side-1
2093,1,2583.3,1939.5,1,2211.6,916.1,6.930,9.181,,side-1
2094,1,2583.3,1939.5,1,2198.2,889.4,6.930,9.181,,side-1
2095,1,2583.5,1938.9,1,2197.4,872.4,6.931,9.185,,side-1
2096,1,2583.5,1938.9,1,2195.3,866.2,6.931,9.185,,side-1
2097,1,2583.5,1938.9,1,2193.5,858.9,6.931,9.185,,side-1
2098,1,2583.6,1939.0,1,2186.9,838.2,6.931,9.184,,side-1
2099,1,2583.3,1939.5,1,2186.2,826.5,6.930,9.181,,side-1
2100,1,2583.6,1938.9,1,2185.6,830.7,6.931,9.185,,side-1
2101,1,2583.5,1938.9,1,2180.8,813.1,6.931,9.185,,side-1
2102,1,2583.1,1940.5,1,2182.7,823.7,6.928,9.174,,side-1
2103,1,2583.8,1940.9,1,2198.4,837.0,6.930,9.171,,side-1
