frame,cam1_detected,cam1_x_px,cam1_y_px,cam2_detected,cam2_x_px,cam2_y_px,court_x_m,court_y_m,court_z_m,source
1353,0,,,1,1853.1,715.5,,,,lost
1354,0,,,1,1853.7,717.4,,,,lost
1355,0,,,1,1859.2,728.6,,,,lost
1356,0,,,1,1858.9,736.1,,,,lost
1357,0,,,1,1862.0,739.6,,,,lost
1358,0,,,1,1866.6,760.1,,,,lost
1359,0,,,1,1882.5,817.5,,,,lost
1360,0,,,1,1883.3,818.1,,,,lost
1361,0,,,0,,,,,,lost
1362,1,1709.4,1933.5,1,1906.8,813.1,4.369,9.234,,side-1
1363,1,1692.8,1740.6,0,,,4.258,10.725,,side-1
1364,1,1669.8,1579.7,1,1956.7,864.6,4.110,12.264,,side-1
1365,0,,,1,2012.1,918.8,,,,lost
1366,1,1646.2,1372.6,0,,,3.890,14.815,,side-1
1367,1,1633.3,1297.0,0,,,3.771,15.966,,side-1
1368,0,,,1,2115.1,1102.6,6.267,18.277,,side-2
1369,1,1613.0,1219.7,1,2295.9,1461.5,3.928,11.623,1.525,both (3D)
1370,1,1600.6,1207.1,0,,,3.526,17.536,,side-1
1371,1,1595.9,1188.1,1,2276.2,1458.8,3.930,11.723,1.588,both (3D)
1372,1,1589.1,1191.6,1,2339.2,1635.0,3.848,12.469,1.382,both (3D)
1373,1,1586.9,1190.3,1,2421.5,1849.8,3.763,13.295,1.175,both (3D)
1374,1,1586.7,1193.0,1,2503.4,2096.3,3.695,14.080,0.960,both (3D)
1375,1,1588.8,1204.8,1,2516.8,2115.7,3.684,14.092,0.915,both (3D)
1376,1,1580.4,1221.8,1,2512.6,2115.1,3.667,13.996,0.868,both (3D)
1377,1,1583.3,1220.2,0,,,3.459,17.290,,side-1
1378,1,1586.1,1218.6,1,2132.1,975.8,4.121,8.815,2.264,both (3D)
1379,1,1585.3,1223.6,1,2142.8,975.1,4.102,8.804,2.258,both (3D)
1380,1,1584.5,1238.4,1,2488.2,2072.7,3.692,13.789,0.859,both (3D)
1381,1,1579.8,1254.3,1,2343.8,1725.0,3.821,12.478,1.147,both (3D)
1382,1,1585.2,1283.8,1,2389.6,1814.7,3.775,12.698,0.987,both (3D)
1383,1,1584.7,1305.9,1,2265.3,1580.5,3.918,11.611,1.205,both (3D)
1384,1,1587.4,1356.8,1,2307.8,1642.5,3.861,11.658,1.027,both (3D)
1385,1,1589.0,1423.3,1,2257.5,1571.2,3.923,11.019,0.993,both (3D)
1386,1,1590.0,1481.1,1,2189.9,1464.0,4.019,10.237,1.053,both (3D)
1387,1,1591.8,1579.4,1,2185.3,1480.3,4.024,9.881,0.867,both (3D)
1388,1,1595.8,1675.8,1,2162.1,1464.5,4.063,9.396,0.749,both (3D)
1389,1,1601.3,1797.7,1,2126.2,1447.6,4.129,8.820,0.610,both (3D)
1390,1,1609.8,1933.7,1,2126.5,1444.5,4.137,8.317,0.437,both (3D)
1391,1,1613.7,2087.9,1,2103.8,1445.9,4.182,7.786,0.249,both (3D)
1392,1,1612.2,1923.0,1,2082.1,1452.2,4.221,8.359,0.438,both (3D)
1393,0,,,1,2066.2,1447.7,5.735,12.924,,side-2
1394,1,1579.8,977.7,1,2058.8,1439.9,5.711,13.017,,side-2
1395,0,,,1,2027.8,1276.2,5.687,15.228,,side-2
1396,0,,,1,2021.3,1233.8,5.686,15.901,,side-2
1397,0,,,1,2010.7,1253.7,5.625,15.583,,side-2
1398,0,,,1,2009.3,1239.9,5.627,15.805,,side-2
1399,0,,,0,,,,,,lost
1400,0,,,1,1942.5,1070.3,5.398,19.043,,side-2
1401,1,1766.8,2096.6,1,1980.0,1152.9,4.606,6.328,0.984,both (3D)
1402,1,1852.1,1871.9,1,1940.7,1067.4,4.777,6.582,1.402,both (3D)
1403,0,,,1,1818.9,845.4,,,,lost
1404,1,2002.1,1430.8,0,,,5.368,14.015,,side-1
1405,1,2067.0,1246.2,1,1815.0,816.1,5.250,7.423,2.572,both (3D)
1406,1,2128.7,1081.9,0,,,6.243,20.207,,side-1
1407,1,2190.0,929.9,1,1630.3,553.9,,,,lost
1408,1,2250.0,799.7,1,1568.4,495.4,,,,lost
1409,1,2307.3,702.8,0,,,,,,lost
1410,1,2354.9,599.9,1,1636.1,1579.1,4.131,11.589,,side-2
1411,1,2397.2,532.0,0,,,,,,lost
1412,1,2445.4,456.0,1,2115.9,1200.7,6.152,16.425,,side-2
1413,1,1826.4,1221.3,0,,,4.622,17.271,,side-1
1414,0,,,0,,,,,,lost
1415,0,,,0,,,,,,lost
1416,1,1979.1,1212.5,0,,,5.357,17.434,,side-1
1417,0,,,0,,,,,,lost
1418,0,,,0,,,,,,lost
1419,1,2125.4,1590.7,0,,,5.758,12.141,,side-1
1420,1,2130.1,1586.3,0,,,5.778,12.187,,side-1
1421,0,,,0,,,,,,lost
1422,1,2088.4,1208.9,0,,,5.889,17.503,,side-1
1423,0,,,0,,,,,,lost
1424,1,2159.3,1583.2,0,,,5.886,12.219,,side-1
1425,1,2848.8,492.1,0,,,,,,lost
1426,1,2872.5,551.0,1,1350.0,821.3,,,,lost
1427,0,,,0,,,,,,lost
1428,1,2908.8,657.0,1,1486.0,1731.5,3.709,10.233,,side-2
1429,1,2927.9,734.0,0,,,,,,lost
1430,1,2940.4,797.5,0,,,,,,lost
1431,1,2958.4,859.4,0,,,,,,lost
1432,1,2966.3,948.7,0,,,,,,lost
1433,1,2976.9,1010.4,0,,,,,,lost
1434,1,2992.0,1094.7,0,,,10.916,19.918,,side-1
1435,1,2996.4,1173.7,0,,,10.492,18.194,,side-1
1436,1,3011.1,1245.1,0,,,10.210,16.842,,side-1
1437,1,3018.4,1345.6,0,,,9.810,15.200,,side-1
1438,1,3027.4,1296.4,0,,,10.054,15.969,,side-1
1439,1,3042.5,1233.3,0,,,10.416,17.052,,side-1
1440,1,3057.9,1154.4,0,,,10.912,18.590,,side-1
1441,1,3056.7,1099.7,0,,,11.237,19.801,,side-1
1442,1,3038.7,1050.1,0,,,11.468,21.017,,side-1
1443,1,3029.2,1021.3,0,,,11.618,21.782,,side-1
1444,1,3026.0,1013.5,0,,,11.657,22.000,,side-1
1445,1,3019.6,1003.9,0,,,,,,lost
1446,1,3006.8,984.8,0,,,,,,lost
1447,1,2993.5,976.0,0,,,,,,lost
1448,1,2981.3,978.4,0,,,,,,lost
1449,1,2968.4,978.3,0,,,,,,lost
1450,1,2959.0,986.2,0,,,,,,lost
1451,1,2947.5,1008.8,0,,,,,,lost
1452,1,2937.9,1023.0,0,,,11.068,21.734,,side-1
1453,1,2928.7,1038.6,0,,,10.912,21.315,,side-1
1454,1,2907.4,1068.3,0,,,10.607,20.554,,side-1
1455,1,2905.5,1078.0,0,,,10.539,20.315,,side-1
1456,1,2906.3,1041.2,0,,,10.766,21.246,,side-1
1457,1,2907.7,1025.2,0,,,10.876,21.673,,side-1
1458,1,2906.0,1015.6,1,30.8,1864.7,8.914,14.209,1.651,both (3D)
1459,1,2904.8,1019.2,1,152.3,1708.8,8.811,13.728,1.768,both (3D)
1460,1,2906.7,1033.1,1,300.9,1554.9,8.681,13.107,1.871,both (3D)
1461,1,2900.9,1048.5,1,444.9,1425.1,8.521,12.497,1.965,both (3D)
1462,1,2891.4,1076.4,1,568.2,1320.1,10.470,20.353,,side-1
1463,1,2898.2,1110.5,1,688.3,1238.5,8.231,11.250,2.060,both (3D)
1464,1,2880.2,1157.9,1,803.5,1159.0,9.980,18.516,,side-1
1465,1,2875.4,1217.0,1,892.6,1101.1,9.686,17.353,,side-1
1466,1,2860.5,1305.1,1,989.6,1063.5,9.266,15.829,,side-1
1467,1,2846.9,1412.5,1,1072.8,1036.4,8.849,14.249,,side-1
1468,1,2828.4,1538.2,1,1163.8,1002.5,8.430,12.698,,side-1
1469,0,,,1,1233.7,1001.3,1.313,21.078,,side-2
1470,1,2477.6,1435.3,1,1381.1,1046.9,7.285,13.950,,side-1
1471,1,2321.3,1398.7,1,1458.8,1143.7,6.704,14.442,,side-1
1472,1,2184.4,1368.3,1,1451.2,1140.2,6.167,14.873,,side-1
1473,1,2065.5,1367.0,1,1537.5,1227.8,5.663,14.892,,side-1
1474,1,1949.6,1363.4,1,1642.6,1343.8,5.172,14.945,,side-1
1475,1,1863.7,1361.2,1,1751.2,1466.3,4.807,14.978,,side-1
1476,1,1772.8,1369.9,1,1869.8,1619.2,4.422,14.853,,side-1
1477,1,1705.1,1382.7,1,2013.8,1809.9,4.143,14.671,,side-1
1478,1,1623.7,1401.8,1,2156.5,2003.2,3.818,14.408,,side-1
1479,1,1556.3,1430.9,1,2171.3,2010.0,3.570,14.018,,side-1
1480,1,1527.7,1371.5,1,2165.8,2006.3,3.389,14.832,,side-1
1481,0,,,0,,,,,,lost
1482,1,1463.9,1238.8,1,1915.5,858.5,2.920,16.953,,side-1
1483,0,,,0,,,,,,lost
1484,1,1404.0,1162.5,0,,,2.481,18.411,,side-1
1485,1,1363.9,1123.9,0,,,2.183,19.229,,side-1
1486,1,1350.7,1101.6,1,1991.1,978.8,2.054,19.731,,side-1
1487,1,1318.2,1080.2,1,2006.0,981.2,1.817,20.232,,side-1
1488,1,1299.8,1068.1,1,2008.9,981.1,1.678,20.526,,side-1
1489,1,1272.9,1067.0,1,2018.5,977.2,1.526,20.552,,side-1
1490,1,1253.2,1061.3,1,2032.5,967.5,1.397,20.693,,side-1
1491,1,1236.4,1064.4,0,,,1.315,20.617,,side-1
1492,1,1218.0,1074.4,0,,,1.251,20.371,,side-1
1493,1,1203.7,1089.7,1,2054.2,954.9,1.229,20.005,,side-1
1494,1,1184.4,1098.7,1,2066.4,951.2,1.159,19.795,,side-1
1495,1,1159.9,1131.2,1,2070.3,940.3,1.148,19.067,,side-1
1496,1,1148.5,1119.8,0,,,1.047,19.316,,side-1
1497,1,1129.9,1088.5,0,,,0.827,20.033,,side-1
1498,1,1111.6,1060.6,0,,,0.610,20.707,,side-1
1499,1,1096.7,1030.1,1,2125.6,954.4,0.388,21.493,,side-1
1500,1,1063.2,987.0,1,2138.3,962.1,6.617,21.604,,side-2
1501,1,1055.7,982.3,1,2141.9,969.3,6.624,21.406,,side-2
1502,1,1041.5,973.3,1,2070.0,1087.5,6.053,18.612,,side-2
1503,1,1017.3,970.1,0,,,,,,lost
1504,1,995.5,964.5,0,,,,,,lost
1505,1,990.3,960.6,0,,,,,,lost
1506,1,977.4,960.2,0,,,,,,lost
1507,1,935.0,982.8,0,,,,,,lost
1508,1,926.2,986.3,1,1458.7,1500.0,3.417,12.453,,side-2
1509,1,930.0,1005.2,0,,,,,,lost
1510,1,933.8,1014.8,1,2190.0,952.5,-0.632,21.901,,side-1
1511,1,941.4,1040.2,0,,,-0.442,21.222,,side-1
1512,1,945.6,1057.5,0,,,-0.324,20.783,,side-1
1513,1,952.0,1090.7,1,2183.6,1083.4,-0.118,19.978,,side-1
1514,1,953.4,1110.7,0,,,-0.013,19.518,,side-1
1515,1,960.0,1167.3,0,,,0.275,18.311,,side-1
1516,1,965.7,1182.1,0,,,0.365,18.015,,side-1
1517,1,968.8,1173.2,1,2298.8,941.3,0.343,18.190,,side-1
1518,1,968.0,1159.2,0,,,0.280,18.475,,side-1
1519,1,976.2,1139.9,0,,,0.238,18.878,,side-1
1520,1,971.6,1131.9,1,2307.5,937.4,0.179,19.049,,side-1
1521,1,996.6,1089.4,0,,,0.114,20.010,,side-1
1522,1,974.3,1115.9,1,2346.0,955.5,0.120,19.402,,side-1
1523,1,986.9,1188.5,0,,,0.494,17.890,,side-1
1524,1,993.7,1168.8,0,,,0.449,18.279,,side-1
1525,1,996.4,1129.8,1,2292.5,1062.5,0.297,19.097,,side-1
1526,1,994.8,1153.7,0,,,0.392,18.589,,side-1
1527,1,996.3,1113.0,0,,,0.223,19.466,,side-1
1528,1,997.2,1097.5,1,2377.5,978.8,0.156,19.819,,side-1
1529,1,992.9,1081.0,0,,,0.055,20.207,,side-1
1530,1,992.3,1071.8,0,,,0.006,20.430,,side-1
1531,1,991.8,1065.1,0,,,-0.030,20.595,,side-1
1532,1,991.2,1050.1,1,1353.8,1927.5,-0.110,20.971,,side-1
1533,1,990.7,1055.8,0,,,-0.083,20.826,,side-1
1534,1,991.9,1057.5,0,,,-0.068,20.784,,side-1
1535,1,986.2,1053.8,0,,,-0.118,20.877,,side-1
1536,1,993.6,1046.4,0,,,-0.115,21.064,,side-1
1537,1,1004.6,1043.4,0,,,-0.069,21.142,,side-1
1538,1,1013.2,1039.8,0,,,-0.039,21.236,,side-1
1539,0,,,0,,,,,,lost
1540,1,1036.9,1072.7,0,,,0.254,20.408,,side-1
1541,0,,,0,,,,,,lost
1542,0,,,0,,,,,,lost
1543,1,1120.4,1075.4,1,1481.2,1833.8,0.722,20.346,,side-1
1544,0,,,0,,,,,,lost
1545,0,,,0,,,,,,lost
1546,0,,,0,,,,,,lost
1547,0,,,0,,,,,,lost
1548,0,,,0,,,,,,lost
1549,0,,,0,,,,,,lost
1550,0,,,0,,,,,,lost
1551,0,,,0,,,,,,lost
1552,0,,,0,,,,,,lost
1553,0,,,1,1596.5,2063.5,4.203,7.943,,side-2
1554,1,1144.7,968.6,0,,,,,,lost
1555,1,1140.1,963.7,0,,,,,,lost
1556,1,1137.5,958.5,0,,,,,,lost
1557,1,1146.8,966.0,0,,,,,,lost
1558,1,1149.7,974.4,0,,,,,,lost
1559,1,1155.0,976.3,0,,,,,,lost
1560,1,1153.6,977.1,0,,,,,,lost
1561,1,1156.5,974.4,0,,,,,,lost
1562,1,1159.8,979.9,0,,,,,,lost
1563,1,1162.3,981.9,0,,,,,,lost
1564,1,1160.3,981.9,0,,,,,,lost
1565,1,1161.9,980.9,0,,,,,,lost
1566,1,1166.1,978.7,0,,,,,,lost
1567,1,1173.4,980.1,0,,,,,,lost
1568,1,1175.0,979.8,0,,,,,,lost
1569,1,1178.9,978.6,0,,,,,,lost
1570,1,1195.2,979.9,0,,,,,,lost
1571,1,1203.7,986.2,0,,,,,,lost
1572,1,1212.9,986.2,1,2518.7,1043.7,8.504,19.366,,side-2
1573,1,1218.3,984.5,1,2510.3,1049.0,8.441,19.252,,side-2
1574,1,1222.0,984.0,0,,,,,,lost
1575,1,1229.3,989.1,0,,,,,,lost
1576,1,1264.8,1009.0,0,,,,,,lost
1577,1,1225.3,981.4,0,,,,,,lost
1578,1,1242.4,981.8,0,,,,,,lost
1579,1,1243.4,979.7,0,,,,,,lost
1580,0,,,0,,,,,,lost
1581,0,,,0,,,,,,lost
1582,1,1268.3,985.7,0,,,,,,lost
1583,0,,,0,,,,,,lost
1584,1,1277.8,985.3,0,,,,,,lost
1585,1,1348.8,1041.3,0,,,1.865,21.206,,side-1
1586,1,2100.0,1155.0,0,,,6.000,18.571,,side-1
1587,1,1396.5,1068.0,0,,,2.210,20.530,,side-1
1588,1,1411.5,1094.3,0,,,2.360,19.900,,side-1
1589,1,1409.9,1102.4,0,,,2.372,19.712,,side-1
1590,1,1412.3,1106.3,0,,,2.394,19.625,,side-1
1591,1,1412.8,1118.6,0,,,2.426,19.347,,side-1
1592,1,1416.4,1120.5,0,,,2.449,19.304,,side-1
1593,1,1423.9,1122.1,0,,,2.492,19.270,,side-1
1594,1,1431.8,1127.3,0,,,2.545,19.156,,side-1
1595,1,1465.7,1105.7,0,,,2.676,19.638,,side-1
1596,1,1465.5,1104.7,0,,,2.672,19.661,,side-1
1597,1,1486.3,1090.1,0,,,2.753,20.001,,side-1
1598,1,1502.0,1070.7,0,,,2.798,20.466,,side-1
1599,1,1507.6,1061.2,0,,,2.808,20.702,,side-1
1600,1,1513.9,1047.2,0,,,2.814,21.057,,side-1
1601,1,1534.9,1039.2,0,,,2.916,21.263,,side-1
1602,1,1543.6,1038.7,0,,,2.965,21.277,,side-1
1603,1,1563.7,1045.9,0,,,3.093,21.090,,side-1
1604,1,1573.2,1060.0,0,,,3.171,20.732,,side-1
1605,1,1588.4,1074.2,0,,,3.279,20.382,,side-1
1606,1,1598.8,1052.8,0,,,3.303,20.915,,side-1
1607,1,1617.2,979.0,0,,,,,,lost
1608,1,1633.9,936.3,1,2501.2,1886.2,3.848,14.871,1.825,both (3D)
1609,1,1645.9,878.4,1,2528.1,1919.4,3.874,15.327,1.976,both (3D)
1610,1,1665.0,813.8,1,2351.1,1417.5,4.035,13.975,2.466,both (3D)
1611,0,,,1,2172.4,926.6,,,,lost
1612,1,1704.9,709.1,0,,,,,,lost
1613,1,1740.0,633.8,1,2163.8,907.5,4.354,12.724,3.290,both (3D)
1614,1,1751.1,626.3,1,2242.5,1053.5,4.314,13.844,3.196,both (3D)
1615,0,,,1,1978.6,509.7,,,,lost
1616,1,1807.5,539.9,1,2013.4,568.9,4.624,10.544,3.820,both (3D)
1617,1,1854.1,494.5,0,,,,,,lost
1618,1,1877.1,482.5,0,,,,,,lost
1619,1,1909.9,473.3,0,,,,,,lost
1620,1,1940.0,471.5,0,,,,,,lost
1621,0,,,0,,,,,,lost
1622,1,2002.7,487.4,0,,,,,,lost
1623,0,,,0,,,,,,lost
1624,1,2097.9,551.1,0,,,,,,lost
1625,1,2146.3,598.8,0,,,,,,lost
1626,1,2201.3,674.9,0,,,,,,lost
1627,0,,,0,,,,,,lost
1628,1,2356.2,905.8,0,,,,,,lost
1629,1,2487.8,1267.5,1,1644.8,527.2,5.889,4.712,3.310,both (3D)
1630,1,2299.6,955.5,1,1565.4,971.4,6.004,10.196,2.654,both (3D)
1631,1,2607.8,1529.9,0,,,7.616,12.796,,side-1
1632,1,2716.5,1820.2,1,1646.9,562.4,5.977,3.234,2.994,both (3D)
1633,1,2811.5,2123.4,0,,,7.351,8.017,,side-1
1634,1,2807.2,2124.7,1,1621.4,661.0,6.121,3.244,2.546,both (3D)
1635,1,2331.3,950.2,0,,,,,,lost
1636,1,2342.9,948.5,1,1612.3,749.2,5.941,8.420,3.026,both (3D)
1637,0,,,1,1608.7,765.0,,,,lost
1638,1,2354.2,952.1,1,1612.5,769.8,,,,lost
1639,0,,,0,,,,,,lost
1640,0,,,0,,,,,,lost
1641,0,,,0,,,,,,lost
1642,0,,,1,1665.4,950.9,,,,lost
1643,0,,,1,1664.9,967.5,3.804,21.739,,side-2
1644,0,,,0,,,,,,lost
1645,0,,,0,,,,,,lost
1646,0,,,0,,,,,,lost
1647,0,,,0,,,,,,lost
1648,0,,,0,,,,,,lost
1649,0,,,0,,,,,,lost
1650,0,,,0,,,,,,lost
1651,1,1465.4,1012.1,1,3452.8,1293.5,2.452,21.990,,side-1
1652,0,,,0,,,,,,lost
1653,0,,,0,,,,,,lost
1654,0,,,1,1733.7,953.7,,,,lost
1655,1,1483.8,953.9,1,1763.4,942.5,,,,lost
1656,0,,,1,1757.2,956.1,,,,lost
1657,0,,,1,1764.2,955.6,,,,lost
1658,0,,,1,1777.4,937.5,,,,lost
1659,0,,,1,1785.5,948.0,,,,lost
1660,1,2353.5,1000.8,1,1792.7,954.8,,,,lost
1661,0,,,1,1792.0,965.9,4.563,21.707,,side-2
1662,0,,,0,,,,,,lost
1663,0,,,1,1787.6,972.8,4.540,21.520,,side-2
1664,0,,,1,1780.9,970.6,4.499,21.584,,side-2
1665,0,,,1,1773.1,978.4,4.456,21.376,,side-2
1666,0,,,1,1767.8,977.9,4.425,21.394,,side-2
1667,0,,,1,1768.0,989.0,4.432,21.097,,side-2
1668,0,,,1,1791.4,977.5,4.564,21.389,,side-2
1669,0,,,1,1790.6,980.0,4.560,21.324,,side-2
1670,0,,,0,,,,,,lost
1671,0,,,0,,,,,,lost
1672,0,,,1,1816.1,978.9,4.710,21.338,,side-2
1673,0,,,1,1818.7,978.6,4.725,21.345,,side-2
1674,1,1372.5,667.5,1,1819.3,981.7,4.729,21.260,,side-2
1675,1,1436.3,798.7,1,1818.9,981.7,4.727,21.262,,side-2
1676,1,1424.9,791.3,1,1821.8,985.1,4.744,21.169,,side-2
1677,0,,,1,1811.8,977.9,4.684,21.369,,side-2
1678,1,1461.9,747.1,1,1807.4,974.4,4.658,21.465,,side-2
1679,1,1480.5,724.4,1,1793.0,976.6,4.573,21.415,,side-2
1680,1,1488.1,717.1,1,1781.7,973.0,4.505,21.519,,side-2
1681,1,1502.6,715.0,1,1773.5,969.8,4.455,21.612,,side-2
1682,1,1522.3,709.6,1,1763.9,967.3,4.396,21.686,,side-2
1683,1,1548.8,709.9,1,1744.4,969.8,4.282,21.628,,side-2
1684,1,1557.2,714.0,1,1723.9,972.2,4.161,21.574,,side-2
1685,1,1580.0,722.5,1,1717.2,973.2,4.122,21.550,,side-2
1686,1,1592.7,739.7,1,2313.3,943.1,3.908,11.986,3.039,both (3D)
1687,1,1643.8,784.4,1,2181.0,869.9,4.148,10.991,3.045,both (3D)
1688,1,1651.2,807.7,1,2178.8,864.6,4.160,10.799,3.014,both (3D)
1689,1,1706.5,885.9,1,2116.2,859.2,4.323,10.165,2.903,both (3D)
1690,0,,,1,2058.7,836.2,,,,lost
1691,1,1779.6,1041.2,1,1965.7,846.1,4.651,8.864,2.723,both (3D)
1692,1,341.5,1508.5,1,1947.8,847.2,-0.962,13.077,,side-1
1693,1,1869.7,1290.1,1,1936.1,852.3,4.807,7.543,2.443,both (3D)
1694,1,1930.2,1460.3,1,1920.0,858.7,5.073,13.637,,side-1
1695,1,1993.2,1652.8,1,1840.5,912.2,5.118,6.381,1.991,both (3D)
1696,1,2003.5,1647.6,1,1817.5,945.6,5.178,6.628,1.910,both (3D)
1697,1,2126.3,2107.6,1,1788.8,971.3,5.347,5.265,1.509,both (3D)
1698,1,2142.7,2120.8,1,1749.5,1035.4,5.457,5.608,1.308,both (3D)
1699,0,,,1,1746.1,1050.1,4.339,19.596,,side-2
1700,0,,,1,1712.9,1104.3,4.194,18.416,,side-2
1701,0,,,1,1694.7,1152.7,4.134,17.454,,side-2
1702,1,275.0,1469.6,1,1676.9,1193.7,-1.383,13.544,,side-1
1703,0,,,1,1661.3,1083.9,3.906,18.875,,side-2
1704,0,,,1,1649.1,1048.6,3.804,19.680,,side-2
1705,0,,,1,1646.2,1001.2,3.733,20.847,,side-2
1706,0,,,1,1641.0,1013.4,3.718,20.540,,side-2
1707,0,,,1,1619.9,933.8,,,,lost
1708,0,,,1,1617.8,944.2,,,,lost
1709,0,,,0,,,,,,lost
1710,0,,,1,1618.5,850.5,,,,lost
1711,0,,,1,1612.2,856.9,,,,lost
1712,0,,,0,,,,,,lost
1713,0,,,1,1579.8,873.8,,,,lost
1714,1,2382.0,984.0,1,1574.3,877.0,,,,lost
1715,0,,,1,1566.7,902.6,,,,lost
1716,0,,,0,,,,,,lost
1717,1,2371.4,983.0,0,,,,,,lost
1718,1,2366.7,986.2,1,3446.0,1352.7,11.344,13.774,,side-2
1719,1,2361.3,991.2,1,1548.7,926.3,6.107,9.581,2.671,both (3D)
1720,1,242.5,1872.4,1,3435.0,1302.7,-0.075,9.704,,side-1
1721,0,,,1,1551.0,950.9,,,,lost
1722,0,,,1,3528.7,1214.2,,,,lost
1723,1,2362.5,984.6,1,3494.6,1164.2,,,,lost
1724,1,2376.1,974.9,1,1486.2,1053.3,2.911,19.649,,side-2
1725,1,2370.8,986.5,1,1481.9,1074.8,2.929,19.158,,side-2
1726,0,,,0,,,,,,lost
1727,0,,,1,1468.4,1054.7,2.815,19.627,,side-2
1728,0,,,1,1463.4,1033.6,2.742,20.131,,side-2
1729,1,2402.7,985.4,1,1451.3,1010.3,6.331,10.242,2.555,both (3D)
1730,1,2403.8,993.8,1,1442.9,1007.7,6.345,10.198,2.546,both (3D)
1731,0,,,1,1434.7,983.1,2.453,21.449,,side-2
1732,0,,,1,1429.0,978.9,2.407,21.567,,side-2
1733,1,2406.9,987.7,1,1423.7,982.7,6.376,10.128,2.593,both (3D)
1734,1,2410.9,995.8,1,1413.7,986.1,6.397,10.120,2.576,both (3D)
1735,0,,,1,1408.0,1003.9,2.350,20.910,,side-2
1736,0,,,1,1406.1,1006.2,2.345,20.852,,side-2
1737,0,,,1,1402.5,1038.8,2.409,20.037,,side-2
1738,0,,,1,1395.2,1063.6,2.431,19.455,,side-2
1739,0,,,1,1398.3,1078.2,2.483,19.122,,side-2
1740,1,1465.0,925.0,1,1383.1,1066.9,2.372,19.385,,side-2
1741,0,,,1,1377.9,1050.7,2.302,19.764,,side-2
1742,0,,,1,1370.4,1036.0,2.220,20.122,,side-2
1743,1,1438.9,955.3,1,1367.7,1030.1,2.188,20.267,,side-2
1744,0,,,1,1354.0,1023.7,2.092,20.435,,side-2
1745,0,,,1,1348.3,1022.4,2.055,20.470,,side-2
1746,1,2411.0,998.7,1,1345.7,1027.9,6.504,10.519,2.513,both (3D)
1747,0,,,1,1345.2,1036.4,2.078,20.126,,side-2
1748,0,,,1,1340.3,1045.3,2.076,19.913,,side-2
1749,0,,,1,1334.1,1067.3,2.103,19.399,,side-2
1750,1,2415.0,1053.7,1,1328.7,1072.6,6.543,10.499,2.363,both (3D)
1751,1,1417.5,941.3,1,1320.2,1066.8,2.025,19.419,,side-2
1752,1,1402.1,953.3,1,1311.2,1042.5,1.904,19.994,,side-2
1753,0,,,1,1307.5,1037.1,1.865,20.128,,side-2
1754,0,,,1,1301.7,1036.8,1.832,20.138,,side-2
1755,0,,,1,1297.9,1041.8,1.826,20.017,,side-2
1756,1,1375.5,961.5,1,1290.7,1055.1,1.827,19.704,,side-2
1757,1,2421.1,985.6,1,1289.7,1065.8,6.600,10.904,2.485,both (3D)
1758,1,2432.2,997.4,1,1283.1,1069.3,6.629,10.846,2.460,both (3D)
1759,0,,,1,1280.8,1058.5,1.782,19.631,,side-2
1760,1,2423.4,957.5,1,1278.6,1046.4,6.615,10.983,2.558,both (3D)
1761,1,2428.9,966.4,1,1269.0,1050.4,6.639,10.967,2.539,both (3D)
1762,1,2428.2,938.9,1,1263.7,1065.0,6.642,11.194,2.566,both (3D)
1763,1,2432.4,934.2,1,1257.0,1070.5,6.657,11.249,2.567,both (3D)
1764,0,,,1,1255.5,1060.9,1.649,19.587,,side-2
1765,1,2389.6,551.6,1,1247.9,1051.2,1.574,19.818,,side-2
1766,0,,,1,1241.0,1053.7,1.544,19.762,,side-2
1767,0,,,1,1241.2,1061.2,1.570,19.586,,side-2
1768,1,2487.0,584.1,1,1231.7,1056.6,1.502,19.699,,side-2
1769,1,2515.3,595.1,1,1228.3,1060.8,1.496,19.603,,side-2
1770,1,2577.2,595.4,1,1226.5,1066.6,1.506,19.468,,side-2
1771,1,2601.1,616.3,1,1221.3,1057.7,1.447,19.679,,side-2
1772,0,,,1,1219.2,1062.4,1.451,19.570,,side-2
1773,0,,,1,1213.7,1059.8,1.412,19.633,,side-2
1774,0,,,1,1210.4,1059.7,1.393,19.637,,side-2
1775,0,,,1,1209.2,1057.5,1.378,19.688,,side-2
1776,0,,,1,1203.8,1053.8,1.334,19.780,,side-2
1777,0,,,1,1198.6,1053.7,1.305,19.784,,side-2
1778,0,,,1,1192.4,1048.5,1.251,19.911,,side-2
1779,0,,,1,1192.3,1046.3,1.242,19.964,,side-2
1780,1,2441.3,1023.7,1,1186.2,1045.4,8.153,21.701,,side-1
1781,0,,,1,1180.4,1045.1,1.170,19.998,,side-2
1782,0,,,1,1177.5,1046.3,1.158,19.972,,side-2
1783,0,,,1,1174.3,1045.8,1.138,19.986,,side-2
1784,0,,,1,1170.0,1046.3,1.115,19.977,,side-2
1785,0,,,1,1164.3,1046.9,1.086,19.963,,side-2
1786,0,,,1,1162.3,1049.2,1.083,19.911,,side-2
1787,0,,,1,1163.4,1049.9,1.092,19.891,,side-2
1788,0,,,1,1161.4,1049.6,1.079,19.902,,side-2
1789,0,,,1,1522.3,814.5,,,,lost
1790,0,,,1,1520.8,828.3,,,,lost
1791,0,,,1,1148.7,1045.3,0.991,20.011,,side-2
